timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_accuracy_m
1735024800440,0.14859,0.0887,10.04003,0.007124,0.000521,-0.005216,,,
1735024800460,-0.18723,0.02931,9.78125,0.020203,-0.00611,0.003204,,,
1735024800480,-0.23535,-0.05932,9.84917,0.00824,0.014481,-0.000441,,,
1735024800500,-0.16759,0.06868,9.88755,0.004917,-0.007003,0.011334,,,
1735024800520,0.01318,0.10497,10.00111,0.006093,0.002865,0.021528,,,
1735024800540,0.03656,-0.04439,9.8268,0.014828,0.001187,0.005194,,,
1735024800560,0.17936,-0.07693,9.55101,0.002994,0.002297,-0.00608,,,
1735024800580,0.13066,0.09114,9.66075,0.005182,-0.001961,-0.01483,,,
1735024800600,0.06794,-0.00678,9.69821,0.005229,0.004881,-0.005775,,,
1735024800620,0.06005,0.15226,9.7031,0.003809,2.8e-05,0.02266,,,
1735024800640,-0.27935,0.10429,9.76406,-0.001002,0.019016,-8.6e-05,,,
1735024800660,0.33614,-0.06632,9.86258,-0.004908,-0.006907,0.000625,,,
1735024800680,-0.04239,0.03037,9.49425,0.020025,-0.00167,0.017429,,,
1735024800700,-0.15107,0.04388,10.28474,-0.008697,-0.014953,-0.005465,,,
1735024800720,0.07087,0.104,10.00356,-0.00257,-0.016023,-0.00435,,,
1735024800740,0.18603,0.06985,9.51646,-0.000351,0.013982,0.021265,,,
1735024800760,0.08425,0.0464,9.62397,-0.008432,0.000469,0.005032,,,
1735024800780,0.08703,-0.07173,9.63721,-0.007778,-0.01157,0.006434,,,
1735024800800,-0.34684,-0.04999,9.87748,0.01522,0.000713,0.010013,,,
1735024800820,-0.05985,-0.11166,9.70884,0.015273,0.009942,0.004874,,,
1735024800840,0.49954,-0.00485,9.90305,0.003076,-0.002219,0.023162,,,
1735024800860,0.22599,-0.20992,9.75002,0.004283,0.007832,-0.013484,,,
1735024800880,-0.33833,-0.28596,9.79933,-0.001032,0.003452,-0.007697,,,
1735024800900,-0.18364,-0.30346,9.85938,0.003701,0.00993,0.007908,,,
1735024800920,-0.02861,0.20239,9.78954,-0.006608,-0.005206,-0.005848,,,
1735024800940,-0.32486,0.02345,9.84748,-0.003623,-0.007138,0.003718,,,
1735024800960,0.25753,0.00574,9.73385,-0.005914,-0.000698,-0.012648,,,
1735024800980,-0.01879,0.00918,10.0867,0.009435,0.01034,-0.007129,,,
1735024801000,0.10049,-0.17091,9.85679,0.004187,-0.007664,0.019994,12.9716416,77.5946209,5.0
1735024801020,0.08293,-0.06111,9.81021,0.004658,0.003905,-0.020392,,,
1735024801040,-0.17375,0.11589,10.00518,0.019032,0.018032,-0.020555,,,
1735024801060,0.11542,-0.28744,10.05204,0.002533,-0.011412,0.020099,,,
1735024801080,0.0966,-0.28367,9.85402,-0.007311,0.001113,-0.004652,,,
1735024801100,0.20602,-0.21349,9.85761,0.018142,-0.00827,0.002106,,,
1735024801120,0.0303,-0.10346,9.90718,0.000971,-0.009438,0.01762,,,
1735024801140,0.11874,-0.02507,9.7145,-0.007844,0.012309,-0.001465,,,
1735024801160,0.06892,-0.02767,9.90246,-0.00116,0.007639,-0.001832,,,
1735024801180,0.12444,0.10086,9.79251,-0.008598,-0.009401,-0.007407,,,
1735024801200,-0.14767,0.12987,9.80301,0.015701,0.022793,0.000242,,,
1735024801220,-0.2322,-0.05722,9.7987,-0.014884,-0.002505,0.002869,,,
1735024801240,-0.06891,-0.11526,9.69619,0.017867,-0.001596,-0.008299,,,
1735024801260,-0.05593,0.14315,9.7073,0.004818,0.007279,0.007491,,,
1735024801280,0.20995,-0.08257,9.97991,-0.007929,-0.003965,0.011961,,,
1735024801300,0.12336,0.00031,9.63129,0.005617,-0.006304,-0.009239,,,
1735024801320,-0.09722,0.03697,9.49185,0.003608,0.001739,-0.005845,,,
1735024801340,0.15554,0.09172,9.71906,-0.0067,0.006952,-0.015161,,,
1735024801360,-0.04989,-0.09466,9.82048,0.002111,0.000368,0.011348,,,
1735024801380,0.03421,-0.04725,9.62837,0.007218,0.005281,0.014508,,,
1735024801400,-0.11212,0.00396,9.8012,-0.000876,0.000104,-0.017145,,,
1735024801420,0.12375,0.09798,9.97957,0.022496,-0.00319,-0.000361,,,
1735024801440,0.00147,0.29133,9.55032,0.004858,-0.014708,-0.025816,,,
1735024801460,-0.30312,-0.20727,9.97035,-0.008684,-0.002275,-0.011635,,,
1735024801480,0.09164,-0.16529,10.00765,-0.009931,-0.007648,0.001227,,,
1735024801500,0.00371,0.2137,9.82806,-0.012078,-0.005603,-0.005728,,,
1735024801520,0.10876,0.05757,9.79209,0.008696,-0.005285,-0.001362,,,
1735024801540,0.02711,0.22923,9.79522,-0.003508,-0.010458,0.006861,,,
1735024801560,-0.08815,0.05155,9.52476,0.010432,-0.013319,-0.007773,,,
1735024801580,0.15879,-0.20017,9.79808,0.000743,-0.009986,0.013429,,,
1735024801600,0.22482,-0.29574,9.59265,0.008082,-0.01303,-0.003886,,,
1735024801620,0.01943,0.10378,9.77651,0.000952,-0.007767,0.012924,,,
1735024801640,-0.0743,0.05096,9.73325,0.001063,-0.001682,-0.001625,,,
1735024801660,-0.15207,0.11946,10.02211,0.002431,0.007323,0.008381,,,
1735024801680,0.1392,0.0455,9.84184,0.00864,0.000688,-0.009739,,,
1735024801700,0.00358,-0.28326,9.80911,0.004134,0.01236,0.001513,,,
1735024801720,0.13922,-8e-05,9.65648,-0.014114,-0.009697,-0.013661,,,
1735024801740,0.09506,-0.03114,9.89555,0.000734,0.01044,0.010602,,,
1735024801760,-0.0968,-0.04115,9.73008,-0.016213,0.006752,0.011888,,,
1735024801780,-0.00096,-0.07398,9.97364,-0.02345,0.001775,0.001433,,,
1735024801800,-0.08563,0.20874,9.95561,-0.002612,-0.000867,-0.00388,,,
1735024801820,-0.07682,-0.19623,10.01699,0.01028,0.007982,-0.010943,,,
1735024801840,0.31213,0.29702,9.83821,-0.009042,-0.008664,0.004185,,,
1735024801860,-0.13695,-0.00513,9.9733,-0.015068,0.020057,0.015667,,,
1735024801880,-0.18556,-0.21205,9.76749,-0.010311,-0.002637,-0.025812,,,
1735024801900,-0.03431,0.27043,9.64251,-0.002731,-0.014896,0.006382,,,
1735024801920,-0.0338,0.29111,9.84103,-0.003722,0.005503,-0.005062,,,
1735024801940,-0.2009,0.04529,9.78377,0.001663,0.003755,-0.005103,,,
1735024801960,0.06324,0.26065,9.64383,0.017374,-0.002428,-0.007666,,,
1735024801980,0.36408,0.02325,10.01556,0.008176,-0.016806,0.001208,,,
1735024802000,-0.0788,-0.20127,9.54424,0.001023,0.005903,0.003907,12.9717891,77.5945887,5.0
1735024802020,-0.14803,-0.08327,9.65504,-0.002033,-0.000229,-0.00896,,,
1735024802040,-0.03481,-0.11405,9.80933,0.005071,0.001781,0.004722,,,
1735024802060,-0.2478,-0.0568,9.85151,0.006412,-0.01598,0.001592,,,
1735024802080,0.18096,-0.02679,9.79579,0.004505,0.002471,0.006746,,,
1735024802100,0.01086,0.02287,9.69263,-0.001704,0.012531,-0.002042,,,
1735024802120,-0.02528,-0.07373,9.92808,-0.008547,0.009105,-0.00937,,,
1735024802140,-0.15867,0.03089,9.82953,0.002976,0.010625,-0.004125,,,
1735024802160,0.06645,-0.13647,9.99888,0.006325,0.005365,0.001879,,,
1735024802180,-0.11784,-0.04911,9.88527,-0.000192,0.001237,-0.013598,,,
1735024802200,0.02716,-0.10379,9.6475,-0.001547,-0.018565,0.006986,,,
1735024802220,0.1278,-0.00802,9.66093,-0.009454,-0.001511,-0.024237,,,
1735024802240,0.02707,0.09966,9.76322,-0.004944,0.00182,0.003506,,,
1735024802260,0.16412,0.00276,9.70654,-0.004613,0.001819,0.015562,,,
1735024802280,-0.04804,-0.15788,9.67948,-0.020963,0.003298,-0.013613,,,
1735024802300,-0.18503,-0.2964,9.6423,0.005684,-0.013114,-0.017496,,,
1735024802320,0.02674,-0.05118,9.87483,0.007406,-8.5e-05,-0.012978,,,
1735024802340,-0.01857,0.07504,9.72255,-0.014375,0.011026,-0.004152,,,
1735024802360,-0.06138,0.00239,9.96457,0.002636,-0.003332,0.006821,,,
1735024802380,0.32205,0.20817,9.91093,-0.011223,0.037521,-0.011987,,,
1735024802400,-0.05577,-0.10498,10.05403,0.004202,-0.014271,0.002676,,,
1735024802420,0.08204,-0.04777,9.62697,-0.00725,-0.004368,0.000227,,,
1735024802440,-0.07799,0.11028,9.66751,-0.017314,-0.007394,0.013489,,,
1735024802460,-0.08597,0.35112,9.88372,-0.011644,-0.008343,0.002434,,,
1735024802480,-0.17665,0.35619,9.66137,0.006809,0.014601,-0.001092,,,
1735024802500,-0.14938,-0.04096,9.86433,0.008758,0.000567,-0.014002,,,
1735024802520,0.00635,-0.101,9.48251,-0.006976,-0.014325,0.005869,,,
1735024802540,0.29162,0.27881,9.72402,-0.004674,0.006888,0.010613,,,
1735024802560,-0.06281,-0.0214,10.14104,-0.001075,-0.004853,0.001199,,,
1735024802580,0.08696,-0.15325,9.77274,-0.011664,-0.002783,0.018769,,,
1735024802600,0.11126,-0.01388,9.67003,-0.003114,0.010507,-0.005617,,,
1735024802620,0.21756,-0.20605,9.76649,0.017428,-0.020078,0.011884,,,
1735024802640,-0.27771,-0.01351,9.78412,0.008243,-0.031545,-0.019178,,,
1735024802660,-0.0849,0.00553,9.67602,-0.002209,-0.011862,-0.004013,,,
1735024802680,-0.12701,0.0366,9.89721,0.014329,-0.006564,-0.00318,,,
1735024802700,0.00716,-0.04424,9.8022,-0.015622,0.003718,-0.009152,,,
1735024802720,-0.14354,-0.23822,9.98415,-0.001406,0.011495,0.002723,,,
1735024802740,-0.2555,-0.16255,9.92369,-0.007657,-0.010903,-0.001794,,,
1735024802760,-0.02655,-0.15178,9.76108,-0.004785,-0.0259,0.005027,,,
1735024802780,-0.12171,0.19567,9.63748,-0.015796,0.011876,-0.015851,,,
1735024802800,-0.09543,0.0896,9.76055,-0.016555,0.00188,-0.001943,,,
1735024802820,0.19258,0.0883,10.26536,-0.016459,-0.000217,-0.010667,,,
1735024802840,0.17321,0.12328,9.92311,-0.007773,-0.007452,-0.020297,,,
1735024802860,0.25643,0.07623,9.77087,0.009335,0.007509,0.009753,,,
1735024802880,-0.24353,-0.10708,9.83932,0.003554,0.009572,-0.010086,,,
1735024802900,0.01908,0.3308,9.91379,0.008706,-0.000192,0.007676,,,
1735024802920,0.2706,0.016,9.9936,-0.008751,0.005901,0.009042,,,
1735024802940,-0.1128,0.16472,9.70871,-0.008052,-1.2e-05,0.01932,,,
1735024802960,0.04637,0.14037,9.70023,0.000775,-0.011766,-0.005711,,,
1735024802980,0.12535,-0.00576,10.02769,-0.002024,-0.001979,0.012767,,,
1735024803000,-0.09729,-0.22796,10.00519,0.004142,-0.021652,0.000445,12.9719882,77.5945851,5.0
1735024803020,-0.10935,-0.08712,9.67344,-0.010541,-0.007005,-0.014359,,,
1735024803040,-0.15468,-0.24099,9.58541,-0.015597,-0.005212,-0.006837,,,
1735024803060,-0.18397,0.07174,9.80279,-0.00432,-0.00464,0.015929,,,
1735024803080,0.03597,0.07131,9.42209,-0.006537,-0.02171,-0.004262,,,
1735024803100,0.056,-0.10114,9.88779,-0.010227,0.005758,-0.015536,,,
1735024803120,-0.03925,0.06297,9.89039,-0.001273,0.019397,-0.004144,,,
1735024803140,-0.06765,-0.41393,10.07534,-0.00369,-0.01176,0.013209,,,
1735024803160,0.18533,0.01625,9.59476,0.00419,-0.006214,-0.011708,,,
1735024803180,0.15651,-0.31989,9.89507,0.004594,0.02051,0.003252,,,
1735024803200,-0.30876,-0.12542,9.8197,0.003556,0.009808,-0.019597,,,
1735024803220,-0.04949,0.14548,10.0416,0.01861,-0.003902,0.010976,,,
1735024803240,0.25676,0.17971,9.91855,0.008278,-0.007899,-0.014472,,,
1735024803260,0.14743,-0.05206,9.80578,-0.005787,-0.003929,0.002327,,,
1735024803280,-0.15328,0.01028,9.84691,-0.000774,-0.007436,0.007866,,,
1735024803300,0.2809,-0.09019,9.99517,0.008893,-0.026533,-0.007612,,,
1735024803320,-0.09538,0.11727,9.83827,0.004744,0.006363,-0.008989,,,
1735024803340,-0.11198,-0.18343,9.78446,-0.001191,0.001712,-0.007273,,,
1735024803360,0.13598,0.13757,10.04198,0.007113,0.001855,0.006724,,,
1735024803380,0.09146,-0.09777,10.00341,0.017185,0.01977,0.000352,,,
1735024803400,0.04864,0.06245,9.80962,0.006193,-0.001212,-0.001938,,,
1735024803420,0.26385,0.02471,9.82005,0.00882,0.001503,0.002916,,,
1735024803440,-0.00953,-0.18306,9.80535,-0.011369,0.002102,-0.011814,,,
1735024803460,0.13751,0.11239,9.85206,-0.001001,0.004163,-0.01965,,,
1735024803480,-0.16452,-0.02231,9.86179,-0.000794,-0.010046,0.001334,,,
1735024803500,-0.06806,-0.16029,9.85943,-0.0021,0.011965,0.006655,,,
1735024803520,0.1102,0.04825,9.68322,-0.009356,-0.014712,0.02879,,,
1735024803540,-0.16192,-0.03147,9.75594,-0.002811,-0.005841,-0.018683,,,
1735024803560,-0.14973,-0.2086,9.79098,-0.006842,-0.006872,0.002159,,,
1735024803580,-0.08742,0.13981,9.75207,0.002252,-0.013253,0.006569,,,
1735024803600,-0.06078,0.06131,9.8595,-0.001734,0.002174,-0.003853,,,
1735024803620,0.20192,0.14014,9.88237,-0.011801,-0.010993,-0.006639,,,
1735024803640,-0.03675,0.0672,9.67552,0.011771,3.6e-05,-0.020128,,,
1735024803660,-0.0713,-0.38778,9.69724,-0.005491,-0.006104,-0.003253,,,
1735024803680,-0.05912,-0.08906,10.03537,0.012149,-0.011418,0.012539,,,
1735024803700,-0.24321,-0.12219,10.03878,-0.022396,0.005748,-0.012535,,,
1735024803720,-0.0216,-0.02703,10.06458,-0.008106,-0.00069,0.00627,,,
1735024803740,-0.03777,-0.12331,9.80112,0.000935,0.008841,-0.009431,,,
1735024803760,-0.06737,0.04844,9.78492,-0.001853,-0.00017,-0.006958,,,
1735024803780,-0.11995,0.06611,9.64573,0.011654,0.002173,-0.012765,,,
1735024803800,0.04245,0.02509,9.92432,0.011588,-0.003664,-0.007078,,,
1735024803820,-0.0909,-0.14716,9.69803,0.002845,0.000153,-0.004914,,,
1735024803840,-0.11074,0.05218,9.73476,-0.010402,-0.001517,-0.002645,,,
1735024803860,-0.16051,0.12408,9.9369,0.000409,0.00131,0.005273,,,
1735024803880,-0.00464,0.13369,10.0584,0.000805,0.004403,0.008735,,,
1735024803900,-0.05071,-0.16925,9.9459,-0.015688,0.017888,0.008704,,,
1735024803920,0.02815,0.00766,10.0727,-0.009462,-0.011602,-0.005981,,,
1735024803940,-0.03927,-0.15097,9.83308,0.001359,-0.008139,0.016031,,,
1735024803960,-0.20881,-0.19151,9.86642,-0.002075,0.004177,-0.00619,,,
1735024803980,-0.155,-0.09683,9.70746,0.00525,-0.0048,0.007614,,,
1735024804000,0.08821,0.15609,9.94511,0.007844,0.007699,-0.005167,12.9719676,77.5945903,5.0
1735024804020,0.04376,-0.10106,9.87023,0.005275,-0.013521,-0.010138,,,
1735024804040,-0.0524,-0.07764,9.83505,-0.011554,0.000472,-0.016885,,,
1735024804060,-0.32327,0.1075,9.6142,-0.005599,-0.014174,-0.014089,,,
1735024804080,-0.05983,-0.06152,9.95739,0.004495,-0.002611,0.007577,,,
1735024804100,0.16748,0.06169,9.74905,0.010186,0.017685,0.006605,,,
1735024804120,0.2656,0.13899,9.93733,-0.010902,-0.011135,-0.000495,,,
1735024804140,-0.25042,-0.08894,9.9401,-0.006652,0.005332,-0.013513,,,
1735024804160,-0.07405,0.15352,9.84128,0.002903,0.017047,0.012968,,,
1735024804180,-0.13153,0.19768,9.71771,-0.000176,0.000152,0.01073,,,
1735024804200,-0.16939,0.06778,9.8886,0.008115,-0.002104,0.010034,,,
1735024804220,-0.10673,0.17206,9.86284,-0.014001,0.004079,0.001793,,,
1735024804240,-0.05335,-0.11044,9.77397,-0.014422,0.016907,-0.011283,,,
1735024804260,-0.09919,0.17173,9.89775,0.007202,0.015167,-0.003121,,,
1735024804280,-0.15697,0.12664,9.92944,-0.003269,-0.012656,0.012392,,,
1735024804300,0.08638,-0.20602,9.92699,-0.01441,-0.004826,-0.011233,,,
1735024804320,-0.09567,-0.125,9.718,0.007243,0.002946,0.006287,,,
1735024804340,0.16385,-0.05591,9.82198,0.005382,0.017067,0.008991,,,
1735024804360,0.20723,0.15284,9.96859,-0.017847,0.008809,0.002129,,,
1735024804380,0.00813,-0.07909,9.74621,0.004162,0.0084,-0.014978,,,
1735024804400,0.03272,-0.0841,9.66738,0.003926,-0.003287,-0.00659,,,
1735024804420,-0.11537,0.04219,9.80849,-0.010916,-0.00841,-0.001825,,,
1735024804440,0.06077,-0.15746,9.88322,-0.00824,0.027277,-0.00941,,,
1735024804460,-0.11852,0.0291,9.67464,0.008276,0.018014,-0.003876,,,
1735024804480,0.02592,-0.07766,9.81,0.014317,0.008942,-0.009042,,,
1735024804500,0.23189,0.17431,9.88296,-0.006592,0.000657,-0.007955,,,
1735024804520,0.07014,-0.04747,9.47476,0.009262,0.001915,0.010785,,,
1735024804540,-0.02043,0.02827,9.9773,0.003878,0.00288,0.032144,,,
1735024804560,-0.02535,0.02538,10.0701,-0.00805,-0.01041,-0.014321,,,
1735024804580,0.08005,0.09384,9.92122,-0.013536,0.010059,0.011973,,,
1735024804600,-0.0146,0.00488,9.91134,0.003671,0.00642,-0.010861,,,
1735024804620,-0.02619,-0.18187,9.90469,0.005302,-0.000988,0.002968,,,
1735024804640,-0.23348,0.12869,9.73991,0.001291,0.011154,-0.007565,,,
1735024804660,0.17959,0.01861,9.81423,0.00556,-0.01247,0.005941,,,
1735024804680,0.00923,0.15544,9.77748,-0.003633,0.003696,-0.000594,,,
1735024804700,-0.1761,-0.02909,10.00014,-0.000931,-0.008705,0.007159,,,
1735024804720,-0.27802,-0.31804,9.80938,0.001809,0.002204,-0.008928,,,
1735024804740,-0.02257,-0.20981,9.84293,-0.016153,-0.001492,0.002616,,,
1735024804760,-0.26349,-0.07838,9.92822,0.01549,-0.01504,0.003399,,,
1735024804780,-0.18539,-0.20179,10.04941,0.006682,-0.008042,0.00219,,,
1735024804800,0.09629,0.02719,10.14709,0.006058,-0.02993,-0.002902,,,
1735024804820,-0.11049,-0.03062,9.81202,-0.006511,-0.010849,0.013634,,,
1735024804840,0.0896,-0.10061,9.91195,0.006752,0.012673,-0.010553,,,
1735024804860,0.11698,-0.09117,9.98326,-0.001924,-0.022718,0.000354,,,
1735024804880,-0.26762,-0.03257,9.80127,-0.004013,-0.014869,-0.011157,,,
1735024804900,-0.12669,-0.03722,10.00327,0.007091,-0.004722,0.012739,,,
1735024804920,-0.20521,0.10275,9.78371,0.002363,0.006385,-0.006796,,,
1735024804940,0.12017,-0.0014,10.17177,-0.003043,0.012692,0.006471,,,
1735024804960,-0.17612,0.20409,9.65094,-0.02232,0.008533,0.01069,,,
1735024804980,0.0078,-0.03915,10.04755,0.007119,-0.006559,0.007315,,,
1735024805000,-0.18649,-0.08385,9.65233,-0.022,-0.011773,0.012223,12.9721214,77.5945595,5.0
1735024805020,-0.17415,0.12984,9.81018,0.004907,-0.001057,-0.01171,,,
1735024805040,-0.14609,0.12559,9.80139,0.007744,-0.031626,0.011101,,,
1735024805060,-0.0741,0.32593,9.73339,0.000283,0.006604,-0.008758,,,
1735024805080,0.13091,-0.09678,10.00337,0.007932,0.004956,-0.007242,,,
1735024805100,-0.03159,0.04499,9.505,-0.005517,0.009381,-0.012682,,,
1735024805120,0.19185,-0.09425,9.85849,-0.011477,0.004844,0.004627,,,
1735024805140,0.17046,0.20311,9.99803,0.002089,-0.012262,0.013238,,,
1735024805160,-0.19562,-0.06581,9.92057,0.004436,0.015931,-4.1e-05,,,
1735024805180,-0.25351,-0.04129,9.83611,-0.003506,0.014125,-0.002476,,,
1735024805200,-0.21538,0.07002,9.63785,0.016999,0.002701,-0.014033,,,
1735024805220,0.16191,0.35539,9.50939,0.009031,0.00484,0.001757,,,
1735024805240,0.0515,0.07378,9.70605,0.01411,-0.013495,0.019586,,,
1735024805260,0.22915,-0.17792,9.80919,0.014199,-0.00491,-0.001624,,,
1735024805280,-0.06036,0.17512,9.71885,-9.8e-05,0.005402,-0.002076,,,
1735024805300,-0.12996,-0.20123,9.58226,-0.011798,-0.017205,-0.007269,,,
1735024805320,0.04503,0.00811,9.68601,-0.01018,-0.009934,-0.013879,,,
1735024805340,-0.18538,0.10715,9.59931,0.000173,-0.006181,0.024279,,,
1735024805360,-0.26954,0.029,9.75994,-0.007711,0.003152,0.001556,,,
1735024805380,-0.16034,0.06394,9.86838,0.013095,-0.0061,0.014704,,,
1735024805400,-0.02952,-0.2964,9.88846,-0.000816,-0.008824,0.009332,,,
1735024805420,-0.07074,0.15253,9.79759,0.007503,0.006795,0.004732,,,
1735024805440,-0.15481,0.13796,9.81326,0.020023,0.004787,0.007511,,,
1735024805460,-0.11473,-0.06092,9.82451,-0.011705,-0.011703,-0.001086,,,
1735024805480,-0.01168,0.03031,9.97757,-0.004003,0.006809,-0.001446,,,
1735024805500,-0.0291,0.03856,9.49984,0.000664,-0.006383,-0.009298,,,
1735024805520,-0.28305,-0.06643,9.52838,0.008701,-0.002393,-0.016821,,,
1735024805540,-0.10103,0.11324,9.72077,-0.002812,-0.003692,-0.001283,,,
1735024805560,-0.25497,-0.00682,9.72629,0.029538,-0.00213,-0.004556,,,
1735024805580,0.14827,-0.0234,9.848,-0.008741,0.015552,-0.006277,,,
1735024805600,0.0563,0.16985,9.76432,-1e-06,0.005865,0.006827,,,
1735024805620,-0.16351,0.02722,9.66819,-0.007454,-0.006484,0.01216,,,
1735024805640,0.23949,0.39082,9.80152,-0.008414,-0.009695,0.016075,,,
1735024805660,-0.23076,-0.04755,9.72509,0.0175,-0.010133,0.011017,,,
1735024805680,0.197,-0.02502,9.87982,-0.015387,-0.000882,-0.00215,,,
1735024805700,-0.38694,0.06231,9.86327,-0.016934,-0.014123,-0.007493,,,
1735024805720,-0.07938,-0.04595,9.66628,-0.010079,0.003065,-0.004752,,,
1735024805740,-0.01602,-0.03445,9.87858,-0.001543,0.008615,0.00103,,,
1735024805760,0.13336,0.18706,9.59093,0.00922,0.017828,-0.009725,,,
1735024805780,-0.00478,-0.05358,9.87613,0.0052,-0.006693,0.013126,,,
1735024805800,-0.1285,-0.02075,9.96354,0.019534,-0.005127,0.007823,,,
1735024805820,0.03301,-0.23737,9.66672,-0.012048,-0.005033,-0.004168,,,
1735024805840,0.00419,0.19165,9.87337,0.026531,-0.002434,0.007893,,,
1735024805860,0.06216,0.22599,9.75319,0.008453,0.016291,-0.007208,,,
1735024805880,-0.01123,0.07565,9.74478,-0.008752,0.018327,-0.002297,,,
1735024805900,0.26011,-0.07626,9.77894,0.007971,-0.00206,-0.008989,,,
1735024805920,-0.10799,0.0409,9.71008,0.000881,-0.022573,-0.005581,,,
1735024805940,-0.02705,-0.0769,9.66096,-0.008835,0.000705,0.014871,,,
1735024805960,-0.20976,-0.04144,9.95656,0.003345,-0.000938,-0.004507,,,
1735024805980,0.00199,-0.01516,9.48203,-0.007158,-0.019496,0.012911,,,
1735024806000,0.1234,-0.11824,9.93073,0.024486,-0.006231,0.012993,12.9722404,77.5946134,5.0
1735024806020,-0.16589,-0.08339,9.75076,-0.023158,0.005305,-0.003217,,,
1735024806040,0.06889,-0.06288,10.25974,-0.016573,-0.009331,0.007052,,,
1735024806060,0.35377,-0.14886,10.08438,-0.00917,0.012934,0.000754,,,
1735024806080,0.3345,0.2673,9.71284,0.029357,-0.011242,-0.003136,,,
1735024806100,0.27119,-0.11022,9.7138,0.001306,0.004525,0.003872,,,
1735024806120,-0.11185,0.02953,9.90561,0.01504,0.003282,-0.01253,,,
1735024806140,0.00426,-0.09309,10.00785,-0.016754,0.005597,-0.010654,,,
1735024806160,0.19081,0.11567,9.8429,0.005049,-0.003369,0.006758,,,
1735024806180,-0.00744,0.10968,9.81879,-0.024812,-0.005137,0.015175,,,
1735024806200,0.21788,0.01568,9.79109,-0.003352,0.006306,0.00579,,,
1735024806220,-0.14686,0.09925,9.99493,-0.009549,-0.001868,0.004636,,,
1735024806240,0.10841,-0.06308,9.7307,-0.004639,0.003852,0.004291,,,
1735024806260,-0.00291,-0.20463,9.6465,0.006368,-0.012211,0.002264,,,
1735024806280,-0.05412,-0.09033,9.814,0.016764,0.002888,-0.002957,,,
1735024806300,-0.22101,0.07684,9.98051,0.006074,0.01166,0.004766,,,
1735024806320,-0.19549,-0.00674,9.88873,0.00721,-0.004931,-0.000634,,,
1735024806340,0.05488,0.19069,9.96079,0.006463,0.003962,-0.010253,,,
1735024806360,-0.16514,-0.01378,9.96624,0.003954,0.005611,-0.015016,,,
1735024806380,-0.21925,0.16798,9.8048,-0.013137,0.008822,0.00258,,,
1735024806400,0.44272,0.1875,9.862,-0.001511,0.002323,-0.001027,,,
1735024806420,-0.21582,0.13913,9.85123,-0.027547,-0.006355,-0.008287,,,
1735024806440,0.14713,-0.00661,10.03311,-0.015915,-0.010758,0.010671,,,
1735024806460,-0.09828,-0.15879,9.731,-0.007598,0.005393,0.011182,,,
1735024806480,-0.23804,-0.04362,9.81214,0.000822,0.008333,0.001198,,,
1735024806500,-0.08697,-0.16678,9.53629,-0.003711,0.000144,0.009217,,,
1735024806520,-0.05667,0.34856,9.79853,-0.004833,0.003806,-0.009706,,,
1735024806540,0.03134,-0.30961,9.91141,0.000667,0.002106,0.001548,,,
1735024806560,-0.19106,-0.13479,10.04496,0.004946,-0.005973,0.004211,,,
1735024806580,0.06116,0.29317,9.97655,0.004112,-0.004492,0.017837,,,
1735024806600,-0.01523,-0.13058,9.62696,-0.008624,-0.003641,0.007654,,,
