timestamp_ms,lat,lon,east_m,north_m
1735024801560,12.97177032057787,77.5946,0.0,18.959999999999994
1735024801580,12.971772476534552,77.5946,0.0,19.199999999999992
1735024801600,12.971774632491233,77.5946,0.0,19.43999999999999
1735024801620,12.971776788447915,77.5946,0.0,19.67999999999999
1735024801640,12.971778944404598,77.5946,0.0,19.919999999999987
1735024801660,12.971781100361278,77.5946,0.0,20.159999999999986
1735024801680,12.971783256317961,77.5946,0.0,20.399999999999984
1735024801700,12.971785412274643,77.5946,0.0,20.639999999999983
1735024801720,12.971787568231324,77.5946,0.0,20.87999999999998
1735024801740,12.971789724188007,77.5946,0.0,21.11999999999998
1735024801760,12.97179188014469,77.5946,0.0,21.359999999999978
1735024801780,12.97179403610137,77.5946,0.0,21.599999999999977
1735024801800,12.971796192058052,77.5946,0.0,21.839999999999975
1735024801820,12.971798348014733,77.5946,0.0,22.079999999999973
1735024801840,12.971800503971416,77.5946,0.0,22.319999999999972
1735024801860,12.971802659928098,77.5946,0.0,22.55999999999997
1735024801880,12.971804815884779,77.5946,0.0,22.79999999999997
1735024801900,12.971806971841461,77.5946,0.0,23.039999999999967
1735024801920,12.971809127798144,77.5946,0.0,23.279999999999966
1735024801940,12.971811283754825,77.5946,0.0,23.519999999999964
1735024801960,12.971813439711507,77.5946,0.0,23.759999999999962
1735024801980,12.97181559566819,77.5946,0.0,23.99999999999996
1735024802000,12.97181775162487,77.5946,0.0,24.23999999999996
1735024802020,12.971819907581553,77.5946,0.0,24.479999999999958
1735024802040,12.971822063538236,77.5946,0.0,24.719999999999956
1735024802060,12.971824219494916,77.5946,0.0,24.959999999999955
1735024802080,12.971826375451599,77.5946,0.0,25.199999999999953
1735024802100,12.971828531408281,77.5946,0.0,25.43999999999995
1735024802120,12.971830687364962,77.5946,0.0,25.67999999999995
1735024802140,12.971832843321645,77.5946,0.0,25.91999999999995
1735024802160,12.971834999278325,77.5946,0.0,26.159999999999947
1735024802180,12.971837155235008,77.5946,0.0,26.399999999999945
1735024802200,12.97183931119169,77.5946,0.0,26.639999999999944
1735024802220,12.971841467148371,77.5946,0.0,26.879999999999942
1735024802240,12.971843623105054,77.5946,0.0,27.11999999999994
1735024802260,12.971845779061736,77.5946,0.0,27.35999999999994
1735024802280,12.971847935018417,77.5946,0.0,27.599999999999937
1735024802300,12.9718500909751,77.5946,0.0,27.839999999999936
1735024802320,12.971852246931782,77.5946,0.0,28.079999999999934
1735024802340,12.971854402888463,77.5946,0.0,28.319999999999933
1735024802360,12.971856558845145,77.5946,0.0,28.55999999999993
1735024802380,12.971858714801828,77.5946,0.0,28.79999999999993
1735024802400,12.971860870758508,77.5946,0.0,29.039999999999928
1735024802420,12.97186302671519,77.5946,0.0,29.279999999999927
1735024802440,12.971865182671873,77.5946,0.0,29.519999999999925
1735024802460,12.971867338628554,77.5946,0.0,29.759999999999923
1735024802480,12.971869494585237,77.5946,0.0,29.999999999999922
1735024802500,12.971871650541917,77.5946,0.0,30.23999999999992
1735024802520,12.9718738064986,77.5946,0.0,30.47999999999992
1735024802540,12.971875962455282,77.5946,0.0,30.719999999999917
1735024802560,12.971878118411963,77.5946,0.0,30.959999999999916
1735024802580,12.971880274368646,77.5946,0.0,31.199999999999914
1735024802600,12.971882430325328,77.5946,0.0,31.439999999999912
1735024802620,12.971884586282009,77.5946,0.0,31.67999999999991
1735024802640,12.971886742238691,77.5946,0.0,31.91999999999991
1735024802660,12.971888898195374,77.5946,0.0,32.15999999999991
1735024802680,12.971891054152055,77.5946,0.0,32.39999999999991
1735024802700,12.971893210108737,77.5946,0.0,32.639999999999915
1735024802720,12.97189536606542,77.5946,0.0,32.87999999999992
1735024802740,12.9718975220221,77.5946,0.0,33.11999999999992
1735024802760,12.971899677978783,77.5946,0.0,33.35999999999992
1735024802780,12.971901833935465,77.5946,0.0,33.59999999999992
1735024802800,12.971903989892146,77.5946,0.0,33.839999999999925
1735024802820,12.971906145848829,77.5946,0.0,34.07999999999993
1735024802840,12.97190830180551,77.5946,0.0,34.31999999999993
1735024802860,12.971910457762192,77.5946,0.0,34.55999999999993
1735024802880,12.971912613718874,77.5946,0.0,34.79999999999993
1735024802900,12.971914769675555,77.5946,0.0,35.039999999999935
1735024802920,12.971916925632238,77.5946,0.0,35.27999999999994
1735024802940,12.97191908158892,77.5946,0.0,35.51999999999994
1735024802960,12.971921237545601,77.5946,0.0,35.75999999999994
1735024802980,12.971923393502284,77.5946,0.0,35.99999999999994
1735024803000,12.971925549458966,77.5946,0.0,36.239999999999945
1735024803020,12.971927705415647,77.5946,0.0,36.47999999999995
1735024803040,12.97192986137233,77.5946,0.0,36.71999999999995
1735024803060,12.971932017329012,77.5946,0.0,36.95999999999995
1735024803080,12.971934173285693,77.5946,0.0,37.19999999999995
1735024803100,12.971936329242375,77.5946,0.0,37.439999999999955
1735024803120,12.971938485199058,77.5946,0.0,37.67999999999996
1735024803140,12.971940641155738,77.5946,0.0,37.91999999999996
1735024803160,12.97194279711242,77.5946,0.0,38.15999999999996
1735024803180,12.971944953069102,77.5946,0.0,38.39999999999996
1735024803200,12.971947109025784,77.5946,0.0,38.639999999999965
1735024803220,12.971949264982467,77.5946,0.0,38.87999999999997
1735024803240,12.971951420939147,77.5946,0.0,39.11999999999997
1735024803260,12.97195357689583,77.5946,0.0,39.35999999999997
1735024803280,12.971955732852512,77.5946,0.0,39.59999999999997
1735024803300,12.971957888809193,77.5946,0.0,39.839999999999975
1735024803320,12.971960044765876,77.5946,0.0,40.07999999999998
1735024803340,12.971962200722558,77.5946,0.0,40.31999999999998
1735024803360,12.971964356679239,77.5946,0.0,40.55999999999998
1735024803380,12.971966512635921,77.5946,0.0,40.79999999999998
1735024803400,12.971968668592604,77.5946,0.0,41.039999999999985
1735024803420,12.971970824549285,77.5946,0.0,41.27999999999999
1735024803440,12.971972980505967,77.5946,0.0,41.51999999999999
1735024803460,12.97197513646265,77.5946,0.0,41.75999999999999
1735024803480,12.97197729241933,77.5946,0.0,41.99999999999999
1735024803500,12.971979448376013,77.5946,0.0,42.239999999999995
1735024803520,12.971981604332694,77.5946,0.0,42.48
1735024803540,12.971983760289376,77.5946,0.0,42.72
1735024803560,12.971985916246059,77.5946,0.0,42.96
1735024803580,12.97198807220274,77.5946,0.0,43.2
1735024803600,12.971990228159422,77.5946,0.0,43.440000000000005
1735024803620,12.971992384116104,77.5946,0.0,43.68000000000001
1735024803640,12.971994540072785,77.5946,0.0,43.92000000000001
1735024803660,12.971996696029468,77.5946,0.0,44.16000000000001
1735024803680,12.97199885198615,77.5946,0.0,44.40000000000001
1735024803700,12.972001007942831,77.5946,0.0,44.640000000000015
1735024803720,12.972003163899513,77.5946,0.0,44.88000000000002
1735024803740,12.972005319856196,77.5946,0.0,45.12000000000002
1735024803760,12.972007475812877,77.5946,0.0,45.36000000000002
1735024803780,12.97200963176956,77.5946,0.0,45.60000000000002
1735024803800,12.97201178772624,77.5946,0.0,45.840000000000025
1735024803820,12.972013943682922,77.5946,0.0,46.08000000000003
1735024803840,12.972016099639605,77.5946,0.0,46.32000000000003
1735024803860,12.972018255596286,77.5946,0.0,46.56000000000003
1735024803880,12.972020411552968,77.5946,0.0,46.80000000000003
1735024803900,12.97202256750965,77.5946,0.0,47.040000000000035
1735024803920,12.972024723466332,77.5946,0.0,47.28000000000004
1735024803940,12.972026879423014,77.5946,0.0,47.52000000000004
1735024803960,12.972029035379697,77.5946,0.0,47.76000000000004
1735024803980,12.972031191336377,77.5946,0.0,48.00000000000004
1735024804000,12.97203334729306,77.5946,0.0,48.240000000000045
1735024804020,12.972035503249742,77.5946,0.0,48.48000000000005
1735024804040,12.972037659206423,77.5946,0.0,48.72000000000005
1735024804060,12.972039815163106,77.5946,0.0,48.96000000000005
1735024804080,12.972041971119788,77.5946,0.0,49.20000000000005
1735024804100,12.972044127076469,77.5946,0.0,49.440000000000055
1735024804120,12.972046283033151,77.5946,0.0,49.68000000000006
1735024804140,12.972048438989832,77.5946,0.0,49.92000000000006
1735024804160,12.972050594946515,77.5946,0.0,50.16000000000006
1735024804180,12.972052750903197,77.5946,0.0,50.40000000000006
1735024804200,12.972054906859878,77.5946,0.0,50.640000000000065
1735024804220,12.97205706281656,77.5946,0.0,50.88000000000007
1735024804240,12.972059218773243,77.5946,0.0,51.12000000000007
1735024804260,12.972061374729924,77.5946,0.0,51.36000000000007
1735024804280,12.972063530686606,77.5946,0.0,51.60000000000007
1735024804300,12.972065686643289,77.5946,0.0,51.840000000000074
1735024804320,12.97206784259997,77.5946,0.0,52.08000000000008
1735024804340,12.972069998556652,77.5946,0.0,52.32000000000008
1735024804360,12.972072154513334,77.5946,0.0,52.56000000000008
1735024804380,12.972074310470015,77.5946,0.0,52.80000000000008
1735024804400,12.972076466426698,77.5946,0.0,53.040000000000084
1735024804420,12.97207862238338,77.5946,0.0,53.280000000000086
1735024804440,12.972080778340061,77.5946,0.0,53.52000000000009
1735024804460,12.972082934296743,77.5946,0.0,53.76000000000009
1735024804480,12.972085090253424,77.5946,0.0,54.00000000000009
1735024804500,12.972087246210107,77.5946,0.0,54.240000000000094
1735024804520,12.97208940216679,77.5946,0.0,54.480000000000096
1735024804540,12.97209155812347,77.5946,0.0,54.7200000000001
1735024804560,12.972093714080152,77.5946,0.0,54.9600000000001
1735024804580,12.972095870036835,77.5946,0.0,55.2000000000001
1735024804600,12.972098025993516,77.5946,0.0,55.440000000000104
1735024804620,12.972100181950198,77.5946,0.0,55.680000000000106
1735024804640,12.97210233790688,77.5946,0.0,55.92000000000011
1735024804660,12.972104493863561,77.5946,0.0,56.16000000000011
1735024804680,12.972106649820244,77.5946,0.0,56.40000000000011
1735024804700,12.972108805776926,77.5946,0.0,56.640000000000114
1735024804720,12.972110961733607,77.5946,0.0,56.880000000000116
1735024804740,12.97211311769029,77.5946,0.0,57.12000000000012
1735024804760,12.972115273646972,77.5946,0.0,57.36000000000012
1735024804780,12.972117429603653,77.5946,0.0,57.60000000000012
1735024804800,12.972119585560336,77.5946,0.0,57.840000000000124
1735024804820,12.972121741517016,77.5946,0.0,58.080000000000126
1735024804840,12.972123897473699,77.5946,0.0,58.32000000000013
1735024804860,12.972126053430381,77.5946,0.0,58.56000000000013
1735024804880,12.972128209387062,77.5946,0.0,58.80000000000013
1735024804900,12.972130365343745,77.5946,0.0,59.040000000000134
1735024804920,12.972132521300427,77.5946,0.0,59.280000000000136
1735024804940,12.972134677257108,77.5946,0.0,59.52000000000014
1735024804960,12.97213683321379,77.5946,0.0,59.76000000000014
1735024804980,12.972138989170473,77.5946,0.0,60.00000000000014
1735024805000,12.972141145127154,77.5946,0.0,60.240000000000144
1735024805020,12.972143301083836,77.5946,0.0,60.480000000000146
1735024805040,12.972145457040519,77.5946,0.0,60.72000000000015
1735024805060,12.9721476129972,77.5946,0.0,60.96000000000015
1735024805080,12.972149768953882,77.5946,0.0,61.20000000000015
1735024805100,12.972151924910564,77.5946,0.0,61.440000000000154
1735024805120,12.972154080867245,77.5946,0.0,61.680000000000156
1735024805140,12.972156236823928,77.5946,0.0,61.92000000000016
1735024805160,12.972158392780608,77.5946,0.0,62.16000000000016
1735024805180,12.97216054873729,77.5946,0.0,62.40000000000016
1735024805200,12.972162704693973,77.5946,0.0,62.640000000000164
1735024805220,12.972164860650654,77.5946,0.0,62.880000000000166
1735024805240,12.972167016607337,77.5946,0.0,63.12000000000017
1735024805260,12.97216917256402,77.5946,0.0,63.36000000000017
1735024805280,12.9721713285207,77.5946,0.0,63.60000000000017
1735024805300,12.972173484477382,77.5946,0.0,63.840000000000174
1735024805320,12.972175640434065,77.5946,0.0,64.08000000000017
1735024805340,12.972177796390746,77.5946,0.0,64.32000000000016
1735024805360,12.972179952347428,77.5946,0.0,64.56000000000016
1735024805380,12.97218210830411,77.5946,0.0,64.80000000000015
1735024805400,12.972184264260791,77.5946,0.0,65.04000000000015
1735024805420,12.972186420217474,77.5946,0.0,65.28000000000014
1735024805440,12.972188576174156,77.5946,0.0,65.52000000000014
1735024805460,12.972190732130837,77.5946,0.0,65.76000000000013
1735024805480,12.97219288808752,77.5946,0.0,66.00000000000013
1735024805500,12.9721950440442,77.5946,0.0,66.24000000000012
1735024805520,12.972197200000883,77.5946,0.0,66.48000000000012
1735024805540,12.972199355957565,77.5946,0.0,66.72000000000011
1735024805560,12.972201511914246,77.5946,0.0,66.96000000000011
1735024805580,12.972203667870929,77.5946,0.0,67.2000000000001
1735024805600,12.972205823827611,77.5946,0.0,67.4400000000001
1735024805620,12.972207979784292,77.5946,0.0,67.68000000000009
1735024805640,12.972210135740974,77.5946,0.0,67.92000000000009
1735024805660,12.972212291697657,77.5946,0.0,68.16000000000008
1735024805680,12.972214447654338,77.5946,0.0,68.40000000000008
1735024805700,12.97221660361102,77.5946,0.0,68.64000000000007
1735024805720,12.972218759567703,77.5946,0.0,68.88000000000007
1735024805740,12.972220915524383,77.5946,0.0,69.12000000000006
1735024805760,12.972223071481066,77.5946,0.0,69.36000000000006
1735024805780,12.972225227437749,77.5946,0.0,69.60000000000005
1735024805800,12.97222738339443,77.5946,0.0,69.84000000000005
1735024805820,12.972229539351112,77.5946,0.0,70.08000000000004
1735024805840,12.972231695307793,77.5946,0.0,70.32000000000004
1735024805860,12.972233851264475,77.5946,0.0,70.56000000000003
1735024805880,12.972236007221158,77.5946,0.0,70.80000000000003
1735024805900,12.972238163177838,77.5946,0.0,71.04000000000002
1735024805920,12.97224031913452,77.5946,0.0,71.28000000000002
1735024805940,12.972242475091203,77.5946,0.0,71.52000000000001
1735024805960,12.972244631047884,77.5946,0.0,71.76
1735024805980,12.972246787004567,77.5946,0.0,72.0
1735024806000,12.972248942961249,77.5946,0.0,72.24
1735024806020,12.97225109891793,77.5946,0.0,72.47999999999999
1735024806040,12.972253254874612,77.5946,0.0,72.71999999999998
1735024806060,12.972255410831295,77.5946,0.0,72.95999999999998
1735024806080,12.972257566787976,77.5946,0.0,73.19999999999997
1735024806100,12.972259722744658,77.5946,0.0,73.43999999999997
1735024806120,12.972261878701339,77.5946,0.0,73.67999999999996
1735024806140,12.972264034658021,77.5946,0.0,73.91999999999996
1735024806160,12.972266190614704,77.5946,0.0,74.15999999999995
1735024806180,12.972268346571385,77.5946,0.0,74.39999999999995
1735024806200,12.972270502528067,77.5946,0.0,74.63999999999994
1735024806220,12.97227265848475,77.5946,0.0,74.87999999999994
1735024806240,12.97227481444143,77.5946,0.0,75.11999999999993
1735024806260,12.972276970398113,77.5946,0.0,75.35999999999993
1735024806280,12.972279126354795,77.5946,0.0,75.59999999999992
1735024806300,12.972281282311476,77.5946,0.0,75.83999999999992
1735024806320,12.972283438268159,77.5946,0.0,76.07999999999991
1735024806340,12.972285594224841,77.5946,0.0,76.31999999999991
1735024806360,12.972287750181522,77.5946,0.0,76.5599999999999
1735024806380,12.972289906138204,77.5946,0.0,76.7999999999999
1735024806400,12.972292062094887,77.5946,0.0,77.03999999999989
1735024806420,12.972294218051568,77.5946,0.0,77.27999999999989
1735024806440,12.97229637400825,77.5946,0.0,77.51999999999988
1735024806460,12.972298529964931,77.5946,0.0,77.75999999999988
1735024806480,12.972300685921613,77.5946,0.0,77.99999999999987
1735024806500,12.972302841878296,77.5946,0.0,78.23999999999987
1735024806520,12.972304997834977,77.5946,0.0,78.47999999999986
1735024806540,12.97230715379166,77.5946,0.0,78.71999999999986
1735024806560,12.972309309748342,77.5946,0.0,78.95999999999985
1735024806580,12.972311465705022,77.5946,0.0,79.19999999999985
1735024806600,12.972313621661705,77.5946,0.0,79.43999999999984
1735024806620,12.972315777618388,77.5946,0.0,79.67999999999984
1735024806640,12.972317933575068,77.5946,0.0,79.91999999999983
1735024806660,12.97232008953175,77.5946,0.0,80.15999999999983
1735024806680,12.972322245488433,77.5946,0.0,80.39999999999982
1735024806700,12.972324401445114,77.5946,0.0,80.63999999999982
1735024806720,12.972326557401797,77.5946,0.0,80.87999999999981
1735024806740,12.972328713358479,77.5946,0.0,81.1199999999998
1735024806760,12.97233086931516,77.5946,0.0,81.3599999999998
1735024806780,12.972333025271842,77.5946,0.0,81.5999999999998
1735024806800,12.972335181228523,77.5946,0.0,81.83999999999979
1735024806820,12.972337337185206,77.5946,0.0,82.07999999999979
1735024806840,12.972339493141888,77.5946,0.0,82.31999999999978
1735024806860,12.972341649098569,77.5946,0.0,82.55999999999977
1735024806880,12.972343805055251,77.5946,0.0,82.79999999999977
1735024806900,12.972345961011934,77.5946,0.0,83.03999999999976
1735024806920,12.972348116968615,77.5946,0.0,83.27999999999976
1735024806940,12.972350272925297,77.5946,0.0,83.51999999999975
1735024806960,12.97235242888198,77.5946,0.0,83.75999999999975
1735024806980,12.97235458483866,77.5946,0.0,83.99999999999974
1735024807000,12.972356740795343,77.5946,0.0,84.23999999999974
1735024807020,12.972358896752025,77.5946,0.0,84.47999999999973
1735024807040,12.972361052708706,77.5946,0.0,84.71999999999973
1735024807060,12.972363208665389,77.5946,0.0,84.95999999999972
1735024807080,12.972365364622071,77.5946,0.0,85.19999999999972
1735024807100,12.972367520578752,77.5946,0.0,85.43999999999971
1735024807120,12.972369676535434,77.5946,0.0,85.67999999999971
1735024807140,12.972371832492115,77.5946,0.0,85.9199999999997
1735024807160,12.972373988448798,77.5946,0.0,86.1599999999997
1735024807180,12.97237614440548,77.5946,0.0,86.3999999999997
1735024807200,12.97237830036216,77.5946,0.0,86.63999999999969
1735024807220,12.972380456318843,77.5946,0.0,86.87999999999968
1735024807240,12.972382612275526,77.5946,0.0,87.11999999999968
1735024807260,12.972384768232207,77.5946,0.0,87.35999999999967
1735024807280,12.97238692418889,77.5946,0.0,87.59999999999967
1735024807300,12.972389080145572,77.5946,0.0,87.83999999999966
1735024807320,12.972391236102252,77.5946,0.0,88.07999999999966
1735024807340,12.972393392058935,77.5946,0.0,88.31999999999965
1735024807360,12.972395548015617,77.5946,0.0,88.55999999999965
1735024807380,12.972397703972298,77.5946,0.0,88.79999999999964
1735024807400,12.97239985992898,77.5946,0.0,89.03999999999964
1735024807420,12.972402015885663,77.5946,0.0,89.27999999999963
1735024807440,12.972404171842344,77.5946,0.0,89.51999999999963
1735024807460,12.972406327799026,77.5946,0.0,89.75999999999962
1735024807480,12.972408483755707,77.5946,0.0,89.99999999999962
1735024807500,12.97241063971239,77.5946,0.0,90.23999999999961
1735024807520,12.972412795669072,77.5946,0.0,90.4799999999996
1735024807540,12.972414951625753,77.5946,0.0,90.7199999999996
1735024807560,12.972417107582435,77.5946,0.0,90.9599999999996
1735024807580,12.972419263539118,77.5946,0.0,91.19999999999959
1735024807600,12.972421419495799,77.5946,0.0,91.43999999999959
1735024807620,12.972423575452481,77.5946,0.0,91.67999999999958
1735024807640,12.972425731409164,77.5946,0.0,91.91999999999958
1735024807660,12.972427887365845,77.5946,0.0,92.15999999999957
1735024807680,12.972430043322527,77.5946,0.0,92.39999999999957
1735024807700,12.97243219927921,77.5946,0.0,92.63999999999956
1735024807720,12.97243435523589,77.5946,0.0,92.87999999999955
1735024807740,12.972436511192573,77.5946,0.0,93.11999999999955
1735024807760,12.972438667149255,77.5946,0.0,93.35999999999954
1735024807780,12.972440823105936,77.5946,0.0,93.59999999999954
1735024807800,12.972442979062619,77.5946,0.0,93.83999999999953
1735024807820,12.9724451350193,77.5946,0.0,94.07999999999953
1735024807840,12.972447290975982,77.5946,0.0,94.31999999999952
1735024807860,12.972449446932664,77.5946,0.0,94.55999999999952
1735024807880,12.972451602889345,77.5946,0.0,94.79999999999951
1735024807900,12.972453758846028,77.5946,0.0,95.03999999999951
1735024807920,12.97245591480271,77.5946,0.0,95.2799999999995
1735024807940,12.97245807075939,77.5946,0.0,95.5199999999995
1735024807960,12.972460226716073,77.5946,0.0,95.7599999999995
1735024807980,12.972462382672756,77.5946,0.0,95.99999999999949
1735024808000,12.972464538629437,77.5946,0.0,96.23999999999948
1735024808020,12.97246669458612,77.5946,0.0,96.47999999999948
1735024808040,12.972468850542802,77.5946,0.0,96.71999999999947
1735024808060,12.972471006499482,77.5946,0.0,96.95999999999947
1735024808080,12.972473162456165,77.5946,0.0,97.19999999999946
1735024808100,12.972475318412847,77.5946,0.0,97.43999999999946
1735024808120,12.972477474369528,77.5946,0.0,97.67999999999945
1735024808140,12.97247963032621,77.5946,0.0,97.91999999999945
1735024808160,12.972481786282891,77.5946,0.0,98.15999999999944
1735024808180,12.972483942239574,77.5946,0.0,98.39999999999944
1735024808200,12.972486098196256,77.5946,0.0,98.63999999999943
1735024808220,12.972488254152937,77.5946,0.0,98.87999999999943
1735024808240,12.97249041010962,77.5946,0.0,99.11999999999942
1735024808260,12.972492566066302,77.5946,0.0,99.35999999999942
1735024808280,12.972494722022983,77.5946,0.0,99.59999999999941
1735024808300,12.972496877979665,77.5946,0.0,99.8399999999994
1735024808320,12.972499033936348,77.5946,0.0,100.0799999999994
1735024808340,12.972501189893029,77.5946,0.0,100.3199999999994
1735024808360,12.972503345849711,77.5946,0.0,100.55999999999939
1735024808380,12.972505501806394,77.5946,0.0,100.79999999999939
1735024808400,12.972507657763074,77.5946,0.0,101.03999999999938
1735024808420,12.972509813719757,77.5946,0.0,101.27999999999938
1735024808440,12.972511969676438,77.5946,0.0,101.51999999999937
1735024808460,12.97251412563312,77.5946,0.0,101.75999999999937
1735024808480,12.972516281589803,77.5946,0.0,101.99999999999936
1735024808500,12.972518437546483,77.5946,0.0,102.23999999999936
1735024808520,12.972520593503166,77.5946,0.0,102.47999999999935
1735024808540,12.972522749459849,77.5946,0.0,102.71999999999935
1735024808560,12.97252490541653,77.5946,0.0,102.95999999999934
1735024808580,12.972527061373212,77.5946,0.0,103.19999999999933
1735024808600,12.972529217329894,77.5946,0.0,103.43999999999933
1735024808620,12.972531373286575,77.5946,0.0,103.67999999999932
1735024808640,12.972533529243258,77.5946,0.0,103.91999999999932
1735024808660,12.97253568519994,77.5946,0.0,104.15999999999931
1735024808680,12.97253784115662,77.5946,0.0,104.39999999999931
1735024808700,12.972539997113303,77.5946,0.0,104.6399999999993
1735024808720,12.972542153069986,77.5946,0.0,104.8799999999993
1735024808740,12.972544309026667,77.5946,0.0,105.1199999999993
1735024808760,12.972546464983349,77.5946,0.0,105.35999999999929
1735024808780,12.97254862094003,77.5946,0.0,105.59999999999928
1735024808800,12.972550776896712,77.5946,0.0,105.83999999999928
1735024808820,12.972552932853395,77.5946,0.0,106.07999999999927
1735024808840,12.972555088810076,77.5946,0.0,106.31999999999927
1735024808860,12.972557244766758,77.5946,0.0,106.55999999999926
1735024808880,12.97255940072344,77.5946,0.0,106.79999999999926
1735024808900,12.972561556680121,77.5946,0.0,107.03999999999925
1735024808920,12.972563712636804,77.5946,0.0,107.27999999999925
1735024808940,12.972565868593486,77.5946,0.0,107.51999999999924
1735024808960,12.972568024550167,77.5946,0.0,107.75999999999924
1735024808980,12.97257018050685,77.5946,0.0,107.99999999999923
1735024809000,12.972572336463532,77.5946,0.0,108.23999999999923
1735024809020,12.972574492420213,77.5946,0.0,108.47999999999922
